DT_GERACAO;HH_GERACAO;ANO_ELEICAO;CD_TIPO_ELEICAO;NM_TIPO_ELEICAO;NR_TURNO;CD_ELEICAO;DS_ELEICAO;DT_ELEICAO;TP_ABRANGENCIA;SG_UF;SG_UE;NM_UE;CD_MUNICIPIO;NM_MUNICIPIO;NR_ZONA;CD_CARGO;DS_CARGO;QT_APTOS;QT_SECOES;QT_SECOES_AGREGADAS;QT_APTOS_TOT;QT_SECOES_TOT;QT_COMPARECIMENTO;QT_ABSTENCOES;ST_VOTO_EM_TRANSITO;QT_VOTOS_NOMINAIS;QT_VOTOS_BRANCOS;QT_VOTOS_NULOS;QT_VOTOS_LEGENDA;QT_VOTOS_PENDENTES;QT_VOTOS_ANULADOS;HH_ULTIMA_TOTALIZACAO;DT_ULTIMA_TOTALIZACAO
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58122;QUEIMADOS;58122;QUEIMADOS;138;11;Prefeito;113059;306;29;113059;306;91338;21721;N;80674;3740;6924;0;0;0;19:45:36;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58190;CAMPOS DOS GOYTACAZES;58190;CAMPOS DOS GOYTACAZES;76;11;Prefeito;59580;169;4;59580;169;48970;10610;N;45864;1013;2093;0;0;0;14:44:28;16/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;169;13;Vereador;52542;124;0;52542;124;39422;13120;N;28060;3312;5109;2941;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59218;VALENÇA;59218;VALENÇA;111;13;Vereador;58723;178;27;58723;178;44885;13838;N;37573;1559;3206;2547;0;0;19:09:35;02/10/2016
18/10/2020;00:06:22;2016;1;Eleição Suplementar;1;329;ELEIÇÃO SUPLEMENTAR DE RIO DAS OSTRAS;24/06/2018;M;RJ;58203;RIO DAS OSTRAS;58203;RIO DAS OSTRAS;184;11;Prefeito;70489;259;2;70489;259;55918;14571;N;48130;1928;5860;0;0;0;20:20:17;24/06/2018
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;230;11;Prefeito;58020;126;2;58020;126;47093;10927;N;37684;3045;6364;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;4;13;Vereador;49210;126;0;49210;126;35697;13513;N;26757;2046;3712;3182;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59013;SÃO JOÃO DE MERITI;59013;SÃO JOÃO DE MERITI;89;11;Prefeito;77142;209;2;77142;209;61432;15710;N;48716;3571;9145;0;0;0;19:21:19;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;178;11;Prefeito;38452;89;1;38452;89;29392;9060;N;23752;1234;4406;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58173;CAMBUCI;58173;CAMBUCI;97;11;Prefeito;12240;40;7;12240;40;10620;1620;N;10246;81;293;0;0;0;18:27:32;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58009;QUISSAMÃ;58009;QUISSAMÃ;255;13;Vereador;18091;49;6;18091;49;15344;2747;N;13602;239;294;1209;0;0;14:22:57;31/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;192;11;Prefeito;65060;145;1;65060;145;48822;16238;N;40502;2192;6128;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58955;SÃO FIDÉLIS;58955;SÃO FIDÉLIS;35;13;Vereador;30753;94;41;30753;94;23676;7077;N;21411;338;691;1236;0;0;19:09:36;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;119;11;Prefeito;79216;170;2;79216;170;57290;21926;N;43527;2902;10861;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59250;VOLTA REDONDA;59250;VOLTA REDONDA;202;11;Prefeito;47705;145;4;47705;145;39353;8352;N;34744;1459;3150;0;0;0;15:05:33;06/10/2017
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;6;11;Prefeito;31762;84;0;31762;84;22969;8793;N;19761;745;2463;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58416;ITAOCARA;58416;ITAOCARA;106;13;Vereador;19315;74;8;19315;74;16315;3000;N;14788;217;490;820;0;0;18:03:41;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;240;13;Vereador;44443;113;1;44443;113;33219;11224;N;24618;2697;3521;2383;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;13;11;Prefeito;59329;145;1;59329;145;45261;14068;N;37697;1915;5649;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;1;Eleição Suplementar;1;399;RJ - SUPLEMENTAR DE PARATY;04/08/2019;M;RJ;58750;PARATY;58750;PARATY;57;11;Prefeito;29150;83;20;29150;83;21368;7782;N;20531;259;578;0;0;0;18:35:44;04/08/2019
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;233;11;Prefeito;48284;113;1;48284;113;36823;11461;N;29124;1549;6150;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58653;NITERÓI;58653;NITERÓI;114;11;Prefeito;25224;99;2;25224;99;19053;6171;N;14071;970;4012;0;0;0;19:20:40;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;207;11;Prefeito;29946;70;1;29946;70;22904;7042;N;18203;1195;3506;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;232;11;Prefeito;33008;78;0;33008;78;24360;8648;N;19516;955;3889;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;180;11;Prefeito;87037;209;5;87037;209;64371;22666;N;50943;2711;10717;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58475;MACAÉ;58475;MACAÉ;254;11;Prefeito;72260;203;1;72260;203;56813;15447;N;50086;2730;3997;0;0;0;18:00:25;31/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58122;QUEIMADOS;58122;QUEIMADOS;138;13;Vereador;113059;306;29;113059;306;91338;21721;N;79472;3382;4204;4280;0;0;19:45:36;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58696;NOVA IGUAÇU;58696;NOVA IGUAÇU;67;11;Prefeito;42354;119;14;42354;119;33398;8956;N;26298;2231;4869;0;0;0;15:18:21;10/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;120;13;Vereador;75343;181;2;75343;181;62450;12893;N;47099;4184;7828;3339;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58335;DUQUE DE CAXIAS;58335;DUQUE DE CAXIAS;194;13;Vereador;39487;115;4;39487;115;32277;7210;N;26078;1448;3272;1479;0;0;19:33:46;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58971;SÃO GONÇALO;58971;SÃO GONÇALO;87;13;Vereador;64532;179;5;64532;179;50174;14358;N;38938;2874;5613;2749;0;0;19:27:23;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;245;11;Prefeito;68141;156;8;68141;156;53365;14776;N;43825;2101;7439;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;235;11;Prefeito;37940;91;0;37940;91;28561;9379;N;22257;1317;4987;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58289;SÃO FRANCISCO DE ITABAPOANA;58289;SÃO FRANCISCO DE ITABAPOANA;130;11;Prefeito;37180;116;17;37180;116;29589;7591;N;27873;537;1179;0;0;0;19:39:21;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58254;CASIMIRO DE ABREU;58254;CASIMIRO DE ABREU;50;11;Prefeito;31670;89;12;31670;89;25735;5935;N;12496;515;4221;0;0;8503;19:27:48;02/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;122;11;Prefeito;76102;183;0;76102;183;60292;15810;N;48478;2513;9301;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58289;SÃO FRANCISCO DE ITABAPOANA;58289;SÃO FRANCISCO DE ITABAPOANA;130;13;Vereador;37180;116;17;37180;116;29589;7591;N;26647;404;1147;1391;0;0;19:39:21;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;3;13;Vereador;42330;104;0;42330;104;29022;13308;N;22332;1479;2845;2366;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;24;13;Vereador;64058;134;0;64058;134;49958;14100;N;34831;4545;7219;3363;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59153;TERESÓPOLIS;59153;TERESÓPOLIS;38;13;Vereador;57328;162;15;57328;162;43244;14084;N;34587;1846;4723;2088;0;0;12:16:09;04/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;16;11;Prefeito;50194;119;0;50194;119;35359;14835;N;31877;890;2592;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58971;SÃO GONÇALO;58971;SÃO GONÇALO;69;11;Prefeito;82354;223;6;82354;223;65999;16355;N;47317;6329;12353;0;0;0;19:27:23;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;24;11;Prefeito;64058;134;0;64058;134;48328;15730;N;39179;2176;6973;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;123;13;Vereador;52140;115;1;52140;115;40230;11910;N;29945;2796;5172;2317;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;10;13;Vereador;53442;126;0;53442;126;39535;13907;N;27630;3164;5985;2756;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59056;SÃO SEBASTIÃO DO ALTO;59056;SÃO SEBASTIÃO DO ALTO;60;13;Vereador;7969;28;2;7969;28;6688;1281;N;5871;56;430;331;0;0;15:45:18;08/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;167;11;Prefeito;71316;163;12;71316;163;54048;17268;N;41783;3948;8317;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58971;SÃO GONÇALO;58971;SÃO GONÇALO;132;13;Vereador;88226;238;6;88226;238;70256;17970;N;54143;4635;7465;4013;0;0;19:27:23;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58637;NILÓPOLIS;58637;NILÓPOLIS;80;11;Prefeito;35236;118;1;35236;118;29122;6114;N;26124;799;2199;0;0;0;18:39:39;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;25;11;Prefeito;75454;171;4;75454;171;58665;16789;N;48938;2760;6967;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58777;PETRÓPOLIS;58777;PETRÓPOLIS;29;13;Vereador;59430;171;35;59430;171;44104;15326;N;34610;2208;4497;2789;0;0;11:10:43;03/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58793;PIRAÍ;58793;PIRAÍ;30;11;Prefeito;21902;67;15;21902;67;18658;3244;N;17735;250;673;0;0;0;18:57:30;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58017;ANGRA DOS REIS;58017;ANGRA DOS REIS;116;13;Vereador;62436;172;23;62436;172;48812;13624;N;42869;1396;2330;2217;0;0;12:27:22;21/02/2017
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58106;GUAPIMIRIM;58106;GUAPIMIRIM;149;13;Vereador;40346;113;18;40346;113;33241;7105;N;29607;655;1119;1860;0;0;13:17:22;20/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58653;NITERÓI;58653;NITERÓI;140;11;Prefeito;23601;92;2;23601;92;17624;5977;N;13076;810;3738;0;0;0;19:20:40;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59072;SAPUCAIA;59072;SAPUCAIA;61;13;Vereador;16856;54;2;16856;54;13958;2898;N;12573;249;453;683;0;0;19:15:35;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;206;13;Vereador;34301;86;0;34301;86;22915;11386;N;16697;1574;2551;2093;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;185;13;Vereador;61662;133;0;61662;133;46075;15587;N;32532;3756;6641;3146;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;9;11;Prefeito;111397;247;1;111397;247;86089;25308;N;74218;3865;8006;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;24;11;Prefeito;64058;134;0;64058;134;49958;14100;N;38941;3619;7398;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58696;NOVA IGUAÇU;58696;NOVA IGUAÇU;82;11;Prefeito;42562;126;5;42562;126;33475;9087;N;26635;1838;5002;0;0;0;15:18:21;10/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58815;PORCIÚNCULA;58815;PORCIÚNCULA;45;11;Prefeito;14097;48;0;14097;48;11004;3093;N;10309;181;514;0;0;0;18:27:47;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;232;13;Vereador;33008;78;0;33008;78;25080;7928;N;18262;1689;3487;1642;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;179;13;Vereador;121087;268;3;121087;268;92853;28234;N;62426;9658;14108;6661;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58319;DUAS BARRAS;58319;DUAS BARRAS;53;13;Vereador;9710;30;4;9710;30;8554;1156;N;7224;81;814;435;0;0;18:33:52;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;175;11;Prefeito;53625;135;1;53625;135;39653;13972;N;32276;1847;5530;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;160;11;Prefeito;43269;107;0;43269;107;31830;11439;N;25255;1348;5227;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;22;11;Prefeito;65783;156;7;65783;156;48238;17545;N;37550;1984;8704;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;59250;VOLTA REDONDA;59250;VOLTA REDONDA;131;11;Prefeito;64912;185;1;64912;185;49470;15442;N;46267;755;2448;0;0;0;19:00:40;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58017;ANGRA DOS REIS;58017;ANGRA DOS REIS;147;11;Prefeito;67018;183;11;67018;183;53008;14010;N;48061;1562;3385;0;0;0;12:27:22;21/02/2017
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58335;DUQUE DE CAXIAS;58335;DUQUE DE CAXIAS;79;11;Prefeito;89395;242;14;89395;242;68905;20490;N;58578;2692;7635;0;0;0;18:40:20;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;219;11;Prefeito;62846;153;4;62846;153;46519;16327;N;37259;1973;7287;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;240;11;Prefeito;44443;113;1;44443;113;31838;12605;N;26335;1499;4004;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;210;11;Prefeito;44599;98;2;44599;98;35190;9409;N;29015;1502;4673;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58971;SÃO GONÇALO;58971;SÃO GONÇALO;197;11;Prefeito;35754;111;2;35754;111;27416;8338;N;21525;1658;4233;0;0;0;19:27:23;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;20;13;Vereador;46947;110;1;46947;110;35146;11801;N;25662;2057;4962;2465;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;14;13;Vereador;35865;85;0;35865;85;26930;8935;N;18711;1894;4477;1848;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;124;11;Prefeito;32131;74;12;32131;74;23762;8369;N;18614;968;4180;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58653;NITERÓI;58653;NITERÓI;142;11;Prefeito;36130;113;3;36130;113;27924;8206;N;21539;1307;5078;0;0;0;19:20:40;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;2;11;Prefeito;49511;136;0;49511;136;36877;12634;N;29668;2381;4828;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58653;NITERÓI;58653;NITERÓI;114;13;Vereador;25224;99;2;25224;99;20234;4990;N;15459;1063;2585;1127;0;0;19:51:16;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58017;ANGRA DOS REIS;58017;ANGRA DOS REIS;147;13;Vereador;67018;183;11;67018;183;53008;14010;N;46603;1449;2170;2786;0;0;12:27:22;21/02/2017
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59013;SÃO JOÃO DE MERITI;59013;SÃO JOÃO DE MERITI;88;13;Vereador;70740;202;2;70740;202;56488;14252;N;46686;2519;5068;2215;0;0;16:32:42;06/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59234;VASSOURAS;59234;VASSOURAS;41;13;Vereador;30232;94;15;30232;94;24027;6205;N;21729;485;703;1110;0;0;10:20:41;13/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58130;CABO FRIO;58130;CABO FRIO;96;11;Prefeito;74689;203;8;74689;203;57697;16992;N;52261;1541;3895;0;0;0;11:50:28;03/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;246;11;Prefeito;96353;213;6;96353;213;79442;16911;N;62796;5639;11007;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;15;11;Prefeito;34693;88;2;34693;88;24899;9794;N;19301;998;4600;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;207;11;Prefeito;29946;70;1;29946;70;22221;7725;N;17250;857;4114;0;0;0;20:40:16;30/10/2016
